freqValuesSource,fourierValuesSource,fourierValuesFilter1,fourierValuesFilter2,original
1644.0,7.693381193064447e-05,4.9460138654469204e-05,4.770219720603195e-05,4.287229674158361e-05
1645.0,0.00010680071796915975,8.140837882685498e-05,7.798634917218817e-05,0.00012530549580898624
1646.0,9.298393564788655e-06,4.6104030746004454e-05,4.274978028745906e-05,4.50432507789802e-05
1647.0,0.00010419539907382757,5.4914858090582113e-05,5.332819588588704e-05,2.593466125628656e-05
1648.0,5.29269480382311e-05,5.0648177502616365e-05,4.826667702038519e-05,3.3040871572856505e-05
1649.0,8.984642347107996e-05,9.071219726648668e-05,8.765509150186965e-05,8.073359181009065e-05
1650.0,0.00016192415631335614,0.00011994286784745118,0.00011518083132491081,3.80574447091795e-05
1651.0,6.02133689893849e-05,2.5694830837440274e-05,2.508648780786193e-05,3.431458524773627e-05
1652.0,4.946626572631851e-05,5.653048640276616e-05,5.440013293482429e-05,5.6543885502438435e-05
1653.0,7.196374365521284e-05,6.533316949482949e-05,6.28218973977816e-05,8.08560198663404e-05
1654.0,8.4749372077683e-05,0.0001184862364764205,0.00011396914712992479,9.380776389096686e-05
1655.0,4.289488116762818e-05,8.582073089089799e-05,8.217311721994688e-05,4.955972532941411e-05
1656.0,4.67098258272484e-05,5.10500522697101e-05,4.9166311101984306e-05,6.144567194280601e-05
1657.0,0.00015212866753866374,0.0001786604874780649,0.00017072080726567544,4.039921235785746e-05
1658.0,8.139962036090412e-05,0.00010568385339035748,0.00010121243541046434,4.0805391290743154e-05
1659.0,0.00018540189404293267,0.00014667587874873323,0.00014031116030120594,0.00010319694456370738
1660.0,0.00012287473607712344,0.00011019867184081228,0.00010610729060475454,0.00017576577857806986
1661.0,0.00010494704765676377,0.00012391514434685914,0.00011793162972371609,7.502731719177336e-05
1662.0,2.6762702279084098e-05,5.6272366275705274e-05,5.3681573966287614e-05,9.680218068301406e-06
1663.0,0.00013956018388437618,9.159791399145454e-05,8.72393553228234e-05,0.00012879276996673804
1664.0,2.1919551424219567e-05,6.05949834528826e-05,5.78348323516481e-05,6.169175367530309e-05
1665.0,0.00015868662956176866,0.00014341884600335784,0.00013627438398475334,0.00010420266078557582
1666.0,2.544344578413147e-05,8.795826244032925e-05,8.388802206464242e-05,0.00010622945334972481
1667.0,0.00011666195206591066,0.00013131374135761742,0.0001261608664743395,1.567462899066602e-05
1668.0,0.00017418015749500108,0.00013746766405614666,0.00013087543056560026,5.472101226145628e-05
1669.0,9.786856376855988e-05,5.7611622289225684e-05,5.495631885507137e-05,0.00013010987032697433
1670.0,9.946946463874079e-05,9.720428867744578e-05,9.422286714553717e-05,9.372312043221009e-05
1671.0,0.00015247571319611987,0.0001406992153007397,0.00013526410048789216,4.8258119513905775e-05
1672.0,0.00015005782091215628,0.00015120252047280013,0.00014525187778235027,8.844486089107506e-05
1673.0,2.723562973650658e-05,5.237074135125741e-05,5.0112031881954864e-05,8.528507212740407e-05
1674.0,9.28735305552926e-05,6.845207078710845e-05,6.46116353653932e-05,7.151251525203833e-05
1675.0,5.6530178887740174e-05,5.181377443959079e-05,4.964454628272825e-05,2.723210529991132e-05
1676.0,6.033971179436492e-05,7.958013118620824e-05,7.581044462086962e-05,5.891059084481893e-05
1677.0,1.787610378515144e-05,6.362545038645983e-05,6.025265496408752e-05,7.675548562479792e-05
1678.0,6.487084456506146e-05,6.940332796063978e-05,6.72371293461477e-05,1.5230018410989443e-05
1679.0,3.112258627765155e-05,8.547689897351314e-05,8.224879671587721e-05,3.270493787245037e-05
1680.0,2.1591822820379493e-05,1.854126847601619e-05,1.8629892278007866e-05,5.0020104797029784e-05
1681.0,7.553716590840678e-05,8.87199847692618e-05,8.536347389099669e-05,2.8443682911047355e-05
1682.0,5.0026993530319144e-05,5.092370109360771e-05,4.861810456093345e-05,5.5372837350216676e-05
1683.0,2.0963918717234513e-05,4.446421507483352e-05,4.263909540787185e-05,5.3020098283540564e-05
1684.0,3.072450368008378e-05,3.5321041787831804e-05,3.37208798221743e-05,4.953322339914112e-05
1685.0,5.420286451424151e-05,6.392436157315104e-05,6.079391027265962e-05,7.03271637223353e-05
1686.0,0.00010911877024635655,0.00012089449214918857,0.00011607833545904862,7.674698933071489e-05
1687.0,8.699622888044928e-05,3.2776314986713584e-05,3.082180247617094e-05,9.35166530108258e-05
1688.0,3.431916028427576e-05,4.501605047416296e-05,4.3977694834558884e-05,9.749222961528173e-05
1689.0,4.118726242391305e-05,5.007557710064719e-05,4.775331441832495e-05,7.457688464741118e-05
1690.0,0.00017106575913177253,0.0001778980236043918,0.0001715053914586398,9.583905728605536e-05
1691.0,4.885373397222096e-05,2.3005679258256868e-05,2.2286078027353784e-05,5.278411658574866e-05
1692.0,9.726104414885756e-05,3.384135261564262e-05,3.22684185366796e-05,3.8140386662690904e-05
1693.0,4.793823696265405e-05,7.099129893420336e-05,6.770449169651011e-05,2.5367577674972906e-05
1694.0,5.604027609226021e-05,5.965280467449967e-05,5.8087774568924355e-05,6.932657574490858e-05
1695.0,0.0001223698748556418,0.00011556469105391798,0.00011116624468577143,6.851413261050014e-05
1696.0,3.6017396375284236e-05,7.783369983328395e-05,7.504578157503466e-05,5.935659058099315e-05
1697.0,7.491509119757857e-05,2.447119804139897e-05,2.3907771983461538e-05,0.00013966204410464548
1698.0,8.812971110307875e-05,0.00013443486999122932,0.0001292603689700148,8.36353858815839e-05
1699.0,7.788266222794793e-05,5.598600416211876e-05,5.4277913932727657e-05,9.144191034796587e-05
1700.0,7.080247131509263e-05,4.7263857829758383e-05,4.589675712098067e-05,0.00010170045622549479
1701.0,4.918127185609766e-05,7.206010535527528e-05,6.989819943053235e-05,6.036344761657646e-05
1702.0,4.510197509326937e-05,5.867291990435998e-05,5.7356984219953514e-05,4.282388819239878e-05
1703.0,8.272467626214396e-05,4.403302982711375e-05,4.143780348867605e-05,9.505657546691868e-05
1704.0,3.6090166562676535e-05,5.595450343455486e-05,5.393649777221075e-05,5.09315724411006e-05
1705.0,1.2733633100597834e-05,1.5141923902376343e-05,1.5336244647221095e-05,2.317887635147699e-05
1706.0,2.3293790530290147e-05,6.404570607862153e-05,6.143290671100267e-05,2.2550787617156525e-05
1707.0,5.31699156971843e-05,5.510869658223892e-05,5.27270682959634e-05,2.3106206133319817e-05
1708.0,6.913059716064602e-05,7.557541452485699e-05,7.326492488953929e-05,7.063474591879344e-05
1709.0,6.599094005480673e-05,0.0001089694225568805,0.00010380728032817435,3.939255373088292e-05
1710.0,1.6650941898737152e-05,2.526849470755068e-05,2.4784092311172658e-05,1.1088958108167366e-05
1711.0,5.676277277483575e-05,4.679775740151962e-05,4.580612540053785e-05,2.0621531484007237e-05
1712.0,0.00010697802649491364,0.0001085944603562911,0.0001049623364955538,0.00010764477850669715
1713.0,4.126592934188873e-05,3.9442332528399245e-05,3.8825048698896486e-05,7.818165350290065e-05
1714.0,2.2022704864270965e-05,3.4377455283704834e-05,3.344086522152327e-05,0.00010239219876664554
1715.0,7.507231609406279e-05,7.639333119441544e-05,7.278665907629672e-05,6.54515307794415e-05
1716.0,8.557557921404833e-05,7.900129656027127e-05,7.677925593146312e-05,5.5698371156532294e-05
1717.0,5.293577035912452e-05,8.341122980003645e-05,7.974378947621334e-05,2.4851008515711028e-05
1718.0,7.353170771301877e-05,6.174285256662409e-05,5.9117133727510466e-05,4.1232617969195127e-07
1719.0,6.118915388195674e-05,4.986190666911722e-05,4.8280199676397634e-05,4.050417415914572e-05
1720.0,9.330534246400903e-05,8.679800086160353e-05,8.387319831867251e-05,3.7695963059875924e-05
1721.0,3.861277863335527e-05,2.456666572829547e-05,2.3614738165540714e-05,1.815689277552857e-05
1722.0,6.449214764716537e-05,5.631367967560421e-05,5.447878378079694e-05,3.515243514258628e-05
1723.0,9.0470445734093e-05,6.328999138339119e-05,6.047301103164649e-05,3.4750891544559896e-05
1724.0,8.138367367347442e-05,5.9745423467307876e-05,5.7850639049779284e-05,3.16705590293248e-05
1725.0,4.9588701184299995e-05,4.531165927666329e-05,4.33187360682763e-05,1.4713569919445238e-05
1726.0,2.723825346473949e-05,2.9616373986038538e-05,2.8210808259739326e-05,3.0302508525142974e-05
1727.0,4.397462494513461e-05,3.112245633117131e-05,2.939952557808874e-05,7.052359893100598e-05
1728.0,5.824237083344535e-05,5.5550829431119736e-05,5.3265320529033354e-05,2.31321884015142e-05
1729.0,4.217041451083662e-05,4.511341184628409e-05,4.460995801740281e-05,8.743597449987626e-06
1730.0,3.825719119305293e-05,3.3578342932597164e-05,3.308720098259808e-05,5.164517066152192e-05
1731.0,9.57964786999065e-05,9.349261006729653e-05,8.984458583328462e-05,6.701568354312441e-06
1732.0,2.3585594022446902e-05,3.442926521316689e-05,3.396648481719178e-05,7.310658850360425e-05
1733.0,5.720851199806812e-05,3.4690957207390785e-05,3.407250468433934e-05,4.803997913774737e-05
1734.0,3.949594887384432e-05,2.708838069604055e-05,2.5834505754462202e-05,2.3823776600210397e-05
1735.0,4.1761978730377195e-05,3.646167491113025e-05,3.580153897810958e-05,3.598963484019156e-05
1736.0,1.0343799024751515e-05,3.101555994396597e-05,2.997349090147707e-05,2.544304037565377e-05
1737.0,4.722691861614432e-05,3.6819101820741286e-05,3.582362539979142e-05,3.070954060764714e-05
1738.0,3.041550325027043e-05,4.944610575542913e-05,4.70673647566338e-05,3.2594753769078885e-05
1739.0,6.573239871923813e-05,6.469573322460633e-05,6.28382409366684e-05,4.374921407113692e-05
1740.0,3.996090596530816e-05,4.65979272387708e-05,4.390867272262499e-05,2.97779591397257e-05
1741.0,4.204453455432877e-05,3.110114843741995e-05,2.9181974336140673e-05,1.4673452281242983e-05
1742.0,1.894053421555389e-05,2.3803253407554284e-05,2.123829161397584e-05,2.865756533848929e-05
1743.0,5.7394972717839476e-05,6.428765849930267e-05,6.351963691746567e-05,2.1883637042619052e-05
1744.0,3.898788941029484e-05,4.564183019579046e-05,4.4901777183930434e-05,6.219217014948954e-05
1745.0,4.2484105443418125e-05,3.95795637731741e-05,3.994740413091972e-05,1.2782905962402922e-05
1746.0,2.059395188128772e-05,4.148089240250077e-05,3.9140502156108716e-05,3.2243570184089155e-05
1747.0,5.6488769441216706e-05,4.733254006916805e-05,4.674159852702717e-05,3.500378483935946e-05
1748.0,5.9672872820429315e-05,7.182531722433915e-05,6.833601606628088e-05,4.9030099777879464e-05
1749.0,3.29092178855377e-05,4.6402099842207575e-05,4.583513691986049e-05,3.154954761027466e-05
1750.0,3.7895151833958474e-05,5.278246206123579e-05,5.258144347666396e-05,2.9475801936867994e-05
1751.0,4.6861952523105114e-05,3.8877615810444434e-05,3.855983976338784e-05,3.37616683160627e-05
1752.0,4.340709946673977e-05,4.683763956767419e-05,4.5067550909532376e-05,3.2943964285613496e-05
1753.0,1.68159805936444e-05,2.6576495985333114e-05,2.576873059014706e-05,7.424297678141804e-06
1754.0,2.813422150403644e-05,3.194744339821707e-05,3.248901993833906e-05,7.584538147121451e-06
1755.0,1.766039346844586e-05,3.0734941840643014e-05,3.0825645969034594e-05,4.899587768437799e-05
1756.0,3.0267335765523966e-05,3.077452223973418e-05,3.0673889720748034e-05,1.9426818110373002e-05
1757.0,1.0996432871302518e-05,1.601535876497384e-05,1.541414040913506e-05,3.187565043442112e-05
1758.0,1.9053933166535677e-05,1.4434726868896996e-05,1.3430468148368011e-05,2.062625947034118e-05
1759.0,2.0926606287361562e-05,1.9334271760642254e-05,1.943261091461919e-05,1.0831731595458271e-05
1760.0,3.838897740047918e-05,3.8215749232891256e-05,3.879933370215245e-05,1.475913222587904e-07
1761.0,3.2612472519631155e-05,4.090944277274297e-05,3.810018104390627e-05,7.260340050904395e-06
1762.0,2.570889472482063e-05,9.902966906041381e-06,1.0980164755562656e-05,2.545117083079565e-05
1763.0,3.792866348921709e-06,1.6292688886164678e-05,1.533964155722639e-05,3.1083808389678854e-06
1764.0,1.0401261946108241e-05,2.025177282009067e-05,1.9724842300994313e-05,1.0928581189058174e-05
1765.0,2.967425544003394e-05,2.4980417349264744e-05,2.5715506853364316e-05,1.4275111012594558e-05
1766.0,1.56160405611977e-05,1.323402591852019e-05,1.2232295000657131e-05,2.268051468160882e-05
1767.0,1.95980794207046e-05,1.946285202949426e-05,1.7634266887215887e-05,1.1055122569885937e-05
1768.0,2.5652371096740127e-05,2.2084621043678358e-05,2.1554133416517353e-05,4.126888459194913e-05
1769.0,2.1117683695612177e-05,9.576400607205001e-06,9.225407746563775e-06,3.18284590623821e-05
1770.0,2.355808703165164e-05,3.5170900465568704e-05,3.609403818383192e-05,9.651553293985458e-06
1771.0,2.1793594733177212e-05,5.9034425909684846e-06,5.838009953833847e-06,4.4469018740487024e-05
1772.0,2.0607648595898094e-05,2.721469546639015e-05,2.7700099295646818e-05,2.1795429554079735e-05
1773.0,7.529053904026474e-06,2.5113471781476165e-05,2.3150925815695555e-05,5.175649423877118e-05
1774.0,3.6415184838612965e-05,4.5791048355963164e-05,4.327144422090343e-05,2.4594858592334052e-05
1775.0,2.7954310570851832e-05,3.883482994567894e-05,3.615963106814105e-05,2.8852813094754738e-05
1776.0,2.2811437945779687e-05,2.951646632057294e-05,2.881312044956445e-05,1.2747430917874219e-05
1777.0,4.704392140918636e-05,5.1484891120905924e-05,4.9998663407660733e-05,1.105506567482247e-05
1778.0,6.93195720619255e-06,2.3710178335735595e-06,4.372373465905517e-06,1.5573697491656576e-05
1779.0,2.5224441655203076e-05,2.7188315610558295e-05,2.8176503427068508e-05,2.0095387019361847e-05
1780.0,1.1994906778054129e-05,7.2359970718341105e-06,9.037893375707008e-06,3.098807707144208e-05
1781.0,4.783596003535613e-05,5.333470343071785e-05,5.243710842778284e-05,1.6688890225935628e-06
1782.0,3.26022937961114e-05,4.063652455565731e-05,3.837932744868971e-05,3.6322706805750926e-05
1783.0,3.0403791280881672e-05,3.7771758185043036e-05,3.8075216123366996e-05,4.507482954046645e-05
1784.0,2.199844175274212e-05,3.0620677726059404e-05,2.8717518167605255e-05,3.821153079719163e-05
1785.0,2.2503832097562858e-05,4.633221475149855e-06,7.008194428741562e-06,3.168203236449806e-05
1786.0,2.0608441501696977e-05,4.129342400612006e-05,3.873951414383521e-05,4.789530138052121e-05
1787.0,1.82937053568103e-05,3.118594081158342e-05,2.9144672159155257e-05,2.0158376678188856e-05
1788.0,8.593512883052249e-06,1.534081468334437e-05,1.26450914608571e-05,2.6511814054747555e-05
1789.0,5.525179990800492e-05,5.11320778146521e-05,4.62094927021847e-05,2.848183903316921e-05
1790.0,1.1848826488054667e-05,1.950830493011116e-05,2.087449544430326e-05,2.195282842813476e-05
1791.0,2.6150863008997637e-05,1.853042590244008e-05,1.6113870466660632e-05,2.2786256145899957e-05
1792.0,2.224212687133991e-05,5.020734690574862e-05,4.829668127529257e-05,7.583247239482042e-05
1793.0,4.43121824063402e-05,4.692667223907308e-05,4.4522663784142816e-05,2.5148097585657515e-05
1794.0,3.434814444069121e-05,1.3422177947268651e-05,1.4689858625385992e-05,4.8755011093574433e-05
1795.0,1.8360438228035298e-05,2.7109994929423883e-05,2.7350969884863876e-05,2.3750068363199655e-05
1796.0,2.6086791290980565e-05,1.1426462421260123e-05,1.0421371294545459e-05,2.963922560479354e-05
1797.0,5.1492603215904006e-05,3.767685891334048e-05,3.6355418111987375e-05,2.9437364857569988e-05
1798.0,3.497578247829152e-05,3.6566371537857644e-05,3.70248825662741e-05,6.655266841721922e-06
1799.0,5.085133727346698e-05,5.3302723938705124e-05,5.0539613409398435e-05,4.885453505916377e-05
1800.0,1.164998463220374e-05,1.483303246891495e-05,1.447715765403835e-05,4.328253660231984e-05
1801.0,4.077900099275282e-05,3.623687530190272e-05,3.445105027116688e-05,1.7338251536162212e-05
1802.0,3.638084601366019e-05,4.319537067344033e-05,4.047221770510249e-05,5.703588735579309e-06
1803.0,3.500419737423031e-05,1.9806234325982595e-05,2.0099631631730997e-05,5.507982394302237e-05
1804.0,1.6808865069414362e-05,2.2332047744943218e-05,2.062679936642633e-05,1.299777711424321e-05
1805.0,2.8445465820793478e-05,4.9108764201604746e-05,4.645447167004326e-05,6.20513801157305e-06
1806.0,3.23834004302234e-05,2.8052224998892485e-05,2.5710559637025377e-05,1.613348317197678e-05
1807.0,2.485123025783092e-05,2.3177295073094507e-05,2.2350873306737667e-05,6.902615958000595e-05
1808.0,3.180866086487676e-05,3.7590686886517416e-05,3.490841244206655e-05,3.6088909321956116e-05
1809.0,1.5959256637751456e-05,7.611625844174877e-06,7.1680339954121844e-06,3.6416290416606885e-05
1810.0,3.830091442272577e-05,2.4058392830634262e-05,2.2476842088036687e-05,5.546176987418851e-05
1811.0,6.909079389579552e-05,7.244277278204603e-05,7.166739168488902e-05,3.285802089567093e-05
1812.0,3.680027102034612e-05,4.2575622982234245e-05,4.345785815383629e-05,3.080370026473027e-05
1813.0,3.833487622255282e-05,3.02654097374669e-05,2.948849608152034e-05,4.228924665216358e-05
1814.0,6.310643118449686e-05,5.509258050009243e-05,5.1564748543471744e-05,4.101724671581049e-05
1815.0,8.080512829284123e-05,8.613519653280182e-05,8.428619547456031e-05,3.765148440912107e-05
1816.0,7.50662816307484e-05,7.596452544574741e-05,7.533227795486692e-05,3.3337066606564925e-05
1817.0,4.825518214377174e-05,3.8052854963365317e-05,3.9673855268556766e-05,5.6584753962272565e-05
1818.0,1.4553756189884066e-05,9.711625486108978e-06,7.5211944030304926e-06,5.108747445645757e-05
1819.0,6.483251583004024e-05,4.569262813919598e-05,4.3281140459153444e-05,9.727666539075483e-06
1820.0,2.6027447714796433e-05,2.754319972708349e-05,2.8448674002847874e-05,7.157266229007059e-05
1821.0,2.2283207623809834e-05,2.160114784818081e-05,1.9214559987962125e-05,5.200608976496305e-05
1822.0,4.936498294116013e-05,3.618437197582352e-05,3.577962310109685e-05,9.286041952510636e-05
1823.0,7.699939085846781e-05,7.279216121155217e-05,7.177762167874498e-05,3.415976414506948e-05
1824.0,1.3709877921703407e-05,2.398013201674144e-05,2.5176442331268196e-05,4.173267646832022e-05
1825.0,8.380848027770708e-05,0.00011749446405992707,0.00011115040989554988,2.787138652648946e-05
1826.0,5.586901655814527e-05,3.016263288897725e-05,2.8573624622155257e-05,8.609895949461446e-05
1827.0,2.0615696446066976e-05,4.196159905823141e-05,4.091398814759295e-05,0.0001143274854281914
1828.0,2.1028630089592663e-05,3.653161113486664e-05,3.3633461841826204e-05,0.00010193142152917536
1829.0,0.00010661360475838163,8.051000630114675e-05,7.524993392120973e-05,6.660245218139526e-05
1830.0,1.4831465001021789e-05,4.8140209561721386e-05,4.768529253532959e-05,6.445397193659201e-05
1831.0,0.0001349227857004359,8.502439489766882e-05,8.359765063351909e-05,0.00012417481773720416
1832.0,2.101862595900167e-05,3.753312087007573e-05,3.754878600914367e-05,5.613953284579117e-05
1833.0,0.00010199453068123717,8.158830937032484e-05,7.8498247197829e-05,9.883219434343652e-05
1834.0,9.788045952587002e-05,0.00011416763862631982,0.00011020095674755901,4.97026549720741e-05
1835.0,0.00011873439629259088,7.0702560957909e-05,6.980565725931884e-05,9.767163266546774e-05
1836.0,0.0001613387647722654,0.00017952940070427962,0.00017533434969712792,7.513716119370135e-05
1837.0,4.837590722574375e-05,4.737283541381165e-05,4.6035598430616044e-05,4.7117812659072634e-05
1838.0,0.00011190553956278214,6.441699471908895e-05,6.205759717403478e-05,4.729425636582711e-05
1839.0,4.6695749486456905e-05,8.722338745237619e-06,8.252733539547516e-06,1.3387881852366145e-05
1840.0,3.9104587980052495e-05,2.5356684768516226e-05,2.5299409063548794e-05,6.988072645180239e-05
1841.0,2.9861503231303085e-05,4.9074149558981334e-05,4.756985195959375e-05,7.469338122237101e-05
1842.0,4.819278048219329e-05,2.9666769911014252e-05,2.9860167350978746e-05,3.605893928489612e-05
1843.0,5.3166713360815215e-05,4.4378025884101924e-05,4.2225794947775734e-05,6.166011631155131e-05
1844.0,2.9975448197894502e-05,5.5284755300194e-06,5.3566045341058e-06,2.2259720149617007e-05
1845.0,6.089583174579931e-05,3.8018696094628595e-05,3.688059473473489e-05,3.41960946470977e-05
1846.0,6.302986557774833e-05,2.6936769179668297e-05,2.613698817375962e-05,3.670069275945411e-05
1847.0,4.651789839351924e-05,4.98594153693951e-05,4.742103787054832e-05,4.3821691572580974e-05
1848.0,4.397716908861491e-05,4.093190313366206e-05,4.005427600344902e-05,3.42581760443413e-05
1849.0,5.0881619139305915e-05,4.046250545716242e-05,3.9317084780762905e-05,5.694707128309348e-05
1850.0,8.647839209752016e-05,5.781446360079618e-05,5.6696043701605825e-05,8.950432805775341e-05
1851.0,1.7959146136030704e-05,1.233127726914723e-05,1.2513861440211348e-05,3.3010513315947966e-05
1852.0,8.140880984114059e-05,5.856787111901418e-05,5.7501623056646875e-05,6.936829600643119e-05
1853.0,5.0704848566023174e-05,4.830797200105746e-05,4.748852586725492e-05,1.8637138127711124e-05
1854.0,4.240967535782076e-05,4.04047591074099e-05,3.963580264049275e-05,2.8701368062125498e-05
1855.0,4.375811075360733e-05,2.8288279497121384e-05,2.5971059264380078e-05,5.031010295812797e-05
1856.0,3.3765709646042165e-05,2.7754015474051127e-05,2.9685680844412507e-05,3.194498175519444e-05
1857.0,5.5495561298351056e-05,4.5811373443074525e-05,4.430885379875074e-05,2.167127528513364e-05
1858.0,4.8831348911053174e-05,3.450071742872624e-05,3.310046746929463e-05,3.882769374396578e-05
1859.0,8.499494889224216e-06,1.770409992048488e-05,1.7444527945726576e-05,5.78949583758848e-05
1860.0,6.375547811928177e-05,6.602482344984682e-05,6.336600367369179e-05,1.9903031386123053e-05
1861.0,3.700779280173061e-05,2.1732508531716585e-05,2.1760788868223937e-05,8.837285897788741e-05
1862.0,3.904828083050913e-05,4.668744932853655e-05,4.5550423401465624e-05,3.075594835032607e-05
1863.0,2.3776751558324114e-05,3.417392380588161e-05,3.241149789805041e-05,7.125100919981632e-05
1864.0,1.1879134394045755e-05,3.9093088345708306e-05,3.74195011154226e-05,2.5127370181662086e-05
1865.0,3.287789843801546e-05,2.4965932128645675e-05,2.5052851034126952e-05,8.941400288379713e-05
1866.0,2.3514599001627317e-05,2.7756487233204876e-05,2.7475997022743974e-05,4.214520932112605e-05
1867.0,2.8698925176708575e-05,3.7489328599311186e-05,3.569145395990049e-05,6.454953663253972e-05
1868.0,4.357148796818589e-05,2.2333825959509268e-05,2.2523626722491867e-05,5.4746586324846904e-05
1869.0,4.4522700163036685e-05,1.3062031717855697e-05,1.3082108307462924e-05,0.00011776292976214683
1870.0,7.079218201474527e-05,3.7875720549286726e-05,3.680670891409455e-05,2.511546829238258e-05
1871.0,4.771119096013413e-05,4.666075078833257e-05,4.5651590580705976e-05,8.051038595502589e-05
1872.0,6.137578912848333e-05,2.3102677879881785e-05,2.2237645664648073e-05,5.988044863414653e-05
1873.0,5.569823711890669e-05,7.611266885182795e-05,7.39664278398582e-05,4.009677211816681e-05
1874.0,3.351290248140709e-05,2.8049170048635934e-05,2.791429167852476e-05,3.917943260461027e-05
1875.0,1.978801725835721e-06,1.7523183277914653e-05,1.6455374315834267e-05,5.9922147664092176e-05
1876.0,4.1999550805415196e-05,5.3907442177639214e-05,5.124826683708685e-05,6.790358479960306e-05
1877.0,3.95065733702437e-05,3.797218174479971e-05,3.794704639845739e-05,1.6802252673777097e-05
1878.0,6.327800546311954e-05,5.645998824659199e-05,5.369709780433689e-05,3.158725832443425e-05
1879.0,7.19566449149174e-05,4.751681380526232e-05,4.5889447999382844e-05,3.7639025636753486e-05
1880.0,3.880173263279178e-05,2.869688079556182e-05,2.69353759360027e-05,2.242702166098695e-05
1881.0,7.4775624493047e-05,7.023327997395399e-05,6.682088035184092e-05,5.234821903651003e-05
1882.0,4.666628670594947e-05,2.9336001247456035e-05,2.927672440537036e-05,2.2921564601238242e-05
1883.0,2.2656051320808837e-05,2.5961586704264674e-05,2.3114186650632297e-05,8.347843280979064e-05
1884.0,9.012980398333657e-05,6.102056117464445e-05,6.029756075267168e-05,6.239822728729818e-05
1885.0,4.329269942768953e-05,2.3023609346918832e-05,2.195241504179429e-05,4.983255227457231e-05
1886.0,4.852441436556637e-05,5.9065138695396034e-05,5.88090027702975e-05,8.412127908031431e-05
1887.0,5.0005356063055545e-05,3.567015754392848e-05,3.5402857856398437e-05,5.7902640787156954e-05
1888.0,1.408557210863301e-05,3.1766122607498516e-05,3.2419888630317316e-05,4.773221342217745e-05
1889.0,5.281092652403935e-05,5.728658476769617e-05,5.6721412286094677e-05,3.112452341141975e-05
1890.0,4.1646536127749015e-05,9.993776199928596e-05,9.609736104333031e-05,0.00012044394696448609
1891.0,7.165628118262567e-05,5.278595274941072e-05,5.212990514027258e-05,0.00010721321457997815
1892.0,5.7006537233548984e-05,6.554999896659925e-05,6.168948890902549e-05,0.00011738782942668969
1893.0,0.00011159027807394894,7.715618771024237e-05,7.521573663571112e-05,0.00010717423672163942
1894.0,0.00010204314378856978,5.988926295817072e-05,5.915593087603864e-05,7.553679709424932e-05
1895.0,0.00012158941489676017,0.00013746131216430855,0.00013374996464618935,6.106328167823334e-05
1896.0,0.00013699315084287223,0.00011873025488772548,0.0001187787999455645,2.4391602483180127e-05
1897.0,7.457552215179456e-05,5.87145383269444e-05,5.843243313865209e-05,4.4003630706299245e-05
1898.0,2.6248697020020423e-05,3.426094078341512e-05,3.278153708059906e-05,4.3895906405157276e-05
1899.0,6.677303464307265e-05,8.123505089715642e-05,7.920740963963123e-05,3.9032770094189794e-05
1900.0,1.1875388286587588e-05,5.4360469506540364e-05,5.203036366843497e-05,6.290506977975035e-05
1901.0,4.353526917101197e-05,3.103487144352871e-05,3.0371120574867058e-05,3.6436014131513506e-05
1902.0,4.383459837770635e-05,6.053990209171599e-05,5.942010305645031e-05,8.040959719716231e-05
1903.0,6.045720078926058e-05,1.8655367855031236e-05,1.829786414214308e-05,7.555458909572091e-05
1904.0,4.9888825381586206e-05,7.42948707862825e-05,7.257665314699794e-05,2.4482511005767916e-05
1905.0,7.888835449890902e-05,5.311837561651678e-05,5.2632051228975686e-05,0.00011341992031524192
1906.0,8.322992454001392e-05,7.922211845078336e-05,7.771011628049135e-05,1.9783431954552063e-05
1907.0,1.2952391310974926e-05,4.2735388862759786e-05,4.001794370400765e-05,5.401551073416189e-05
1908.0,0.00011728387135937258,8.612698156076398e-05,8.204480067978857e-05,4.1653177493238324e-05
1909.0,2.5585651460713764e-05,3.0800936986520866e-05,3.0447534727121077e-05,3.714441579413044e-05
1910.0,5.333533620482351e-05,4.60165840262921e-05,4.420592668717385e-05,0.00010331843038515787
1911.0,4.341093024934225e-05,3.329672202341203e-05,3.1861030515089233e-05,2.4665444258133046e-05
1912.0,3.215659280560849e-05,5.3618487241655985e-05,5.344887663268678e-05,3.3199438050981006e-05
1913.0,9.620794908889711e-05,5.3567139650778325e-05,5.198627187246644e-05,0.00010002197371593438
1914.0,3.40904453688924e-05,4.976238107706728e-05,5.1255094102071726e-05,6.917484288178105e-05
1915.0,3.0643447964258e-05,3.582714306675469e-05,3.556619995656105e-05,8.20119353687621e-05
1916.0,9.812781037176499e-05,7.742475127023242e-05,7.794170776253973e-05,9.255591044927718e-05
1917.0,7.220950760962547e-05,7.45665024439958e-05,7.213469197506068e-05,2.666035378972568e-05
1918.0,8.913397152757985e-05,6.696032675577335e-05,6.670342682135364e-05,6.814326742773548e-05
1919.0,8.01800700051962e-05,8.107669649226577e-05,7.813894218111065e-05,5.840936841240337e-05
1920.0,2.6984540501843726e-05,4.204571132694129e-05,4.0406045684688826e-05,4.843138649247523e-05
1921.0,6.551232882873906e-05,4.374279877976107e-05,4.083534124002337e-05,2.3462394168834264e-05
1922.0,3.899176513517104e-05,5.862984575827103e-05,5.803267269520329e-05,2.2110549403820073e-05
